loan_id,customer_id,account_id,loan_type_id,amount,start_date,term_months,interest_rate,issued_by_employee_id
2614,4495,38535,3,88517.58,2024-01-21,24,4.89,445
2615,2312,12175,4,36700.3,2020-07-18,60,3.98,93
2616,18786,26253,1,72587.16,2022-08-17,48,7.96,1974
2617,63,12910,1,58111.54,2022-01-25,36,6.51,1983
2618,2001,2697,4,5604.27,2022-12-20,48,9.43,1231
2619,14036,27049,1,21544.63,2022-03-28,12,3.45,353
2620,3802,15420,1,87335.54,2022-10-30,24,9.79,903
2621,4106,33217,1,96138.37,2021-03-31,36,3.27,1356
2622,15850,19942,2,42908.36,2023-09-15,48,5.27,1841
2623,5391,8200,4,69956.79,2021-02-27,12,4.47,862
2624,11497,5730,4,86048.13,2023-04-23,48,5.53,1749
2625,10757,34470,4,44992.58,2021-10-15,60,3.2,159
2626,2197,533,3,15628.62,2022-10-19,60,6.36,1978
2627,7931,10508,2,87580.14,2024-06-28,48,3.33,957
2628,18105,25197,3,92577.66,2021-10-07,12,5.33,24
2629,14970,17118,3,46941.32,2020-07-29,24,5.88,404
2630,11226,13958,2,45087.98,2023-03-02,24,6.83,805
2631,8175,29028,3,48024.32,2023-12-21,36,8.56,516
2632,17675,37095,2,23266.82,2021-04-06,12,9.1,732
2633,10054,12253,2,24645.72,2021-01-05,48,3.71,1388
2634,7289,17658,1,59669.26,2023-08-02,12,5.21,1406
2635,19213,31280,3,17438.09,2021-01-13,48,9.99,532
2636,1471,15879,4,70617.2,2022-01-05,48,6.15,956
2637,11852,31490,2,79675.67,2021-03-07,36,3.7,152
2638,9823,15829,4,82198.26,2024-01-29,12,7.83,1586
2639,9787,12466,2,78430.42,2023-06-06,48,3.23,1713
2640,18711,17272,1,65413.02,2020-12-03,36,7.67,947
2641,10498,5385,1,17212.57,2022-01-07,48,7.22,608
2642,1212,26701,2,76141.38,2020-12-07,36,6.15,1641
2643,2429,30394,4,84434.31,2024-03-24,24,9.25,420
2644,1675,37306,3,89056.09,2023-07-04,36,6.62,1274
2645,1098,5029,2,6332.61,2024-02-04,60,4.99,1141
2646,3341,10133,4,83118.54,2023-12-17,60,4.37,866
2647,2227,32616,2,28953.48,2023-05-09,48,7.55,1536
2648,18700,15557,1,73067.5,2023-06-21,60,9.57,1764
2649,10185,17445,2,75528.98,2020-08-14,48,4.58,578
2650,17004,2998,3,99060.84,2023-08-26,36,9.25,335
2651,7551,6562,2,20905.01,2022-08-15,36,8.83,1442
2652,15553,2291,2,43132.56,2021-03-02,24,5.27,932
2653,16425,9124,4,91142.27,2021-09-27,24,8.77,1798
2654,10347,34472,3,34086.27,2023-08-18,60,7.12,295
2655,19944,5391,1,86116.2,2020-07-03,12,6.83,1962
2656,9404,27278,2,76205.84,2023-04-12,24,5.34,755
2657,6806,17592,2,94757.48,2023-06-16,36,6.3,1395
2658,4301,26456,1,84040.51,2022-11-02,36,4.86,186
2659,3443,39658,3,76786.9,2023-09-29,60,9.89,1270
2660,5025,11479,2,15159.49,2021-08-19,36,3.32,637
2661,3433,815,3,6719.85,2021-05-05,36,6.51,1292
2662,16953,10742,4,26997.1,2023-07-16,48,8.39,1667
2663,1476,30660,4,20615.71,2024-06-22,48,9.76,1261
2664,4614,35697,4,77680.41,2021-09-10,48,9.75,530
2665,1566,22638,3,15062.76,2022-08-13,48,7.98,1576
2666,9563,31225,1,97986.33,2021-07-11,48,8.34,21
2667,14850,24149,2,98901.38,2022-04-24,12,8.9,911
2668,12043,19214,2,82375.94,2024-01-10,60,4.43,1761
2669,5816,39381,4,85479.69,2022-03-06,36,5.73,867
2670,2275,16943,1,70342.75,2021-03-16,12,5.58,794
2671,13509,34578,2,55345.22,2023-02-12,60,7.56,1544
2672,2377,34406,3,60749.27,2022-02-28,60,8.69,100
2673,11920,4041,3,5497.78,2023-06-24,24,9.77,752
2674,9887,35584,4,57598.1,2020-08-04,48,8.58,478
2675,8817,13219,1,75205.48,2021-01-22,48,7.68,1623
2676,9106,20412,3,96822.53,2022-12-18,12,6.18,1322
2677,7952,20794,2,50815.33,2022-06-29,12,3.44,940
2678,13991,39239,1,16406.72,2024-06-16,36,4.5,526
2679,2150,39368,2,41648.94,2021-10-27,12,5.43,334
2680,18442,2045,3,95366.84,2023-12-08,60,9.41,2
2681,5479,22559,4,36462.2,2023-08-19,60,4.18,375
2682,13508,37409,4,55185.33,2024-02-07,36,8.69,293
2683,1539,12925,2,23280.89,2023-03-12,36,5.88,837
2684,15201,33094,2,13450.26,2021-07-17,48,9.03,1958
2685,9460,32101,3,33222.13,2023-01-05,12,6.08,1005
2686,11687,7629,4,6243.42,2023-09-03,60,9.68,553
2687,15102,3132,1,40186.65,2023-11-23,24,8.39,318
2688,5925,8994,3,2507.59,2022-09-19,48,8.22,1526
2689,19988,37367,3,41101.5,2020-11-26,24,8.89,1852
2690,5918,13135,3,49890.54,2022-10-09,12,3.45,381
2691,17247,21272,1,10946.64,2021-10-20,12,9.37,1647
2692,13605,21070,1,29989.82,2021-01-29,60,5.41,14
2693,11892,26897,3,41899.71,2023-05-04,24,6.79,504
2694,1143,39439,1,70651.1,2021-02-05,12,9.3,231
2695,4427,19569,4,2999.12,2020-09-27,60,9.85,1108
2696,10900,19487,2,36672.71,2021-01-04,36,6.14,130
2697,15672,6560,4,60526.17,2021-01-09,24,9.06,1767
2698,11924,10412,2,19138.8,2023-08-22,36,6.43,838
2699,14494,36819,3,37385.23,2022-11-25,36,3.87,1169
2700,15614,19666,4,19892.14,2022-11-06,60,8.62,891
2701,11333,18403,4,29441.79,2023-01-29,48,3.13,1881
2702,14721,36402,4,92520.01,2022-10-10,36,7.11,28
2703,6714,14180,2,87096.9,2021-05-18,60,5.32,66
2704,7239,15254,3,91181.19,2022-06-15,60,4.85,1187
2705,4706,3137,2,10024.38,2022-04-21,24,5.5,1253
2706,12020,23748,4,80476.67,2024-05-19,12,8.55,261
2707,12540,15057,2,78604.4,2021-04-12,48,3.3,1473
2708,1802,19848,1,46611.59,2023-11-24,60,7.53,1448
2709,3576,4255,2,38028.05,2022-08-06,12,7.12,460
2710,19620,26028,1,7226.53,2022-11-14,24,8.66,1976
2711,8951,37923,3,51021.53,2021-03-26,36,6.76,1700
2712,14145,9873,2,20263.55,2023-06-11,24,9.11,301
2713,4195,20133,2,13470.69,2024-04-27,24,8.36,919
2714,14515,29847,1,49285.35,2023-10-28,12,7.34,1327
2715,18190,12192,4,18898.46,2021-08-18,36,8.62,287
2716,18195,6689,4,56479.44,2022-12-25,24,4.11,1419
2717,9633,16342,4,39636.62,2022-06-08,12,5.06,1034
2718,10113,18923,1,39579.56,2022-03-08,60,8.17,1731
2719,4143,38908,2,68355.37,2023-12-28,36,3.34,630
2720,17875,39543,3,38736.62,2021-01-24,36,8.08,270
2721,12241,15103,1,60498.02,2022-06-13,36,5.9,592
2722,4960,37395,2,97007.54,2024-06-15,48,9.45,1994
2723,4784,10,3,76449.02,2020-10-26,60,9.34,1629
2724,2738,14757,4,40614.64,2024-06-12,24,6.95,1802
2725,12736,28828,1,29696.09,2023-08-30,12,7.15,844
2726,1313,2640,4,42442.93,2022-02-01,48,7.71,862
2727,8794,31900,2,26654.8,2022-10-02,12,5.82,1385
2728,17807,3513,2,12029.1,2022-05-02,36,3.03,1281
2729,19784,1599,3,55087.32,2021-08-15,60,5.58,133
2730,15886,27014,2,42805.24,2020-12-07,60,7.28,1300
2731,6335,15738,4,15983.44,2020-10-14,36,5.4,1800
2732,10375,32249,3,74354.72,2022-03-13,24,4.55,1707
2733,19035,3908,1,14139.13,2020-11-17,60,4.38,972
2734,11121,19856,2,29640.71,2022-08-19,12,7.48,513
2735,2694,7647,4,62631.76,2024-03-20,60,6.87,313
2736,19738,31083,4,76073.5,2024-04-10,36,8.04,576
2737,8222,29031,1,90214.81,2021-12-03,24,5.75,886
2738,1895,6401,2,96486.65,2022-02-25,12,8.84,1308
2739,10550,30909,3,72810.93,2022-08-20,12,5.92,1145
2740,19420,285,3,71925.37,2022-08-13,60,4.16,1131
2741,18400,33416,4,14251.81,2023-06-06,48,8.5,1957
2742,17754,25837,4,59908.09,2021-07-28,12,9.51,687
2743,12569,37272,1,36192.86,2021-12-30,48,9.84,1228
2744,15207,4983,2,2362.63,2021-08-04,48,9.67,165
2745,4017,25625,1,68951.74,2024-02-10,24,7.92,305
2746,17681,27750,3,19920.61,2023-06-28,48,5.51,1521
2747,14664,14818,4,72274.47,2024-02-22,48,8.67,1656
2748,11362,11702,2,92291.01,2021-01-09,60,4.96,1580
2749,5154,23343,3,78132.67,2021-01-26,48,3.37,1848
2750,5487,6619,2,41847.78,2022-08-20,36,4.01,156
2751,8556,37136,1,60568.61,2022-01-07,12,3.91,1391
2752,3190,35912,1,82468.98,2020-10-26,60,7.23,1743
2753,12822,8083,3,62461.5,2022-01-09,48,8.41,1926
2754,9804,16636,3,67155.31,2022-02-28,60,6.62,620
2755,7045,3323,2,63857.72,2023-06-28,36,9.88,1275
2756,13766,982,1,40307.38,2024-01-04,60,9.44,957
2757,15935,173,2,72777.97,2023-11-13,24,5.97,1940
2758,8143,38261,2,92615.97,2022-11-06,36,9.46,1906
2759,17218,1608,2,5923.13,2021-08-25,24,8.46,334
2760,2328,17135,2,97041.9,2020-11-30,24,8.99,1666
2761,6510,19404,1,84618.9,2021-12-02,36,8.44,969
2762,19336,35580,1,34189.65,2023-03-16,24,6.46,511
2763,10974,18231,3,83274.59,2023-11-18,36,8.55,1317
2764,6122,7657,4,84517.47,2020-11-17,48,6.51,1044
2765,457,17873,1,55815.54,2021-04-06,12,3.62,282
2766,13395,10718,1,57466.22,2023-07-13,36,6.25,797
2767,15267,28750,1,75028.28,2022-05-12,60,5.22,1025
2768,3883,36720,1,86498.32,2023-02-17,24,9.75,119
2769,17690,15629,2,72563.83,2024-05-05,48,5.3,1059
2770,15003,17528,2,7707.07,2022-11-20,24,8.6,198
2771,11597,2019,1,74922.27,2024-06-29,36,3.15,485
2772,6872,28043,2,98199.46,2024-06-20,60,8.91,1781
2773,6308,16368,2,95475.18,2020-12-05,60,9.22,1083
2774,15134,26188,3,60095.97,2023-11-25,24,5.19,837
2775,9776,4148,4,3448.46,2021-09-22,24,5.69,1185
2776,18657,22856,4,93929.02,2021-09-29,24,7.85,1009
2777,12130,34301,1,63870.37,2022-12-16,12,5.5,691
2778,19375,35086,1,29673.49,2023-04-28,36,9.23,1230
2779,17427,18069,1,92405.01,2022-09-25,12,6.73,1036
2780,6659,22183,1,89211.33,2023-06-08,60,6.18,490
2781,15387,27478,1,88297.54,2024-05-21,12,7.38,276
2782,5114,38068,2,72388.28,2020-08-03,36,8.71,693
2783,256,24876,4,10109.51,2021-09-14,12,6.0,242
2784,10195,13621,4,55925.95,2023-12-09,60,7.06,1240
2785,13510,22494,2,75391.77,2022-06-18,48,6.72,1275
2786,590,10200,4,10463.45,2023-03-27,36,3.05,1835
2787,13738,31919,3,1776.68,2022-07-15,24,7.42,126
2788,5294,33413,1,80274.36,2021-06-22,48,3.11,217
2789,7922,18485,4,24343.13,2021-10-22,36,3.67,1330
2790,5496,14196,2,42020.52,2020-10-04,12,7.95,1821
2791,16059,31986,2,90150.8,2021-04-07,12,4.17,1209
2792,7510,3722,4,29257.49,2024-05-10,24,3.74,1063
2793,19261,4361,3,54684.52,2023-05-04,12,3.4,1247
2794,11532,1006,4,64762.53,2021-05-22,60,6.87,1208
2795,19068,22240,4,56402.31,2021-11-14,48,9.19,495
2796,7775,25051,1,44994.41,2023-10-31,36,6.02,427
2797,7936,1948,3,79083.25,2022-08-31,12,9.67,1202
2798,15307,5036,1,24091.26,2023-04-12,12,8.61,919
2799,19024,24708,4,12057.95,2021-05-06,48,7.17,1452
2800,16015,39628,3,86852.22,2022-11-29,48,5.51,1318
2801,10446,29481,1,3926.15,2024-03-26,36,3.89,1876
2802,12898,9967,1,39294.61,2022-02-09,12,7.68,151
2803,17744,25301,3,97629.03,2022-11-06,48,7.02,384
2804,17228,32952,2,9319.5,2021-05-09,24,8.15,1662
2805,4722,13765,1,67077.55,2022-10-20,24,5.42,1837
2806,15717,26468,1,7951.51,2024-04-13,12,8.75,308
2807,5313,24863,1,72055.1,2024-05-24,36,5.84,1360
2808,4821,23685,1,13339.52,2023-02-05,48,6.79,1970
2809,18121,37231,3,32806.41,2023-04-11,36,4.35,746
2810,17166,37795,3,97590.13,2024-03-09,12,3.7,892
2811,5737,8676,3,72263.55,2023-12-19,48,4.75,375
2812,791,23726,3,60875.45,2022-01-19,12,8.49,1032
2813,6693,20484,1,61485.6,2023-09-22,24,8.5,1365
2814,6462,38059,1,94787.11,2023-08-12,12,6.18,129
2815,1201,27122,2,97147.42,2021-05-14,12,9.73,1015
2816,11984,20990,2,35539.37,2022-01-15,60,4.61,1800
2817,11257,25198,4,98482.74,2023-02-03,60,5.39,669
2818,15138,6460,3,61344.5,2020-12-17,48,6.78,1376
2819,8571,12323,4,29911.77,2022-03-05,60,3.57,1382
2820,15016,3040,3,31981.78,2021-04-01,12,6.96,517
2821,18163,15423,1,62136.38,2021-07-30,48,8.58,1519
2822,8704,32888,4,97894.98,2022-01-06,48,4.8,86
2823,1335,5950,3,90122.24,2023-01-18,24,7.7,1199
2824,4174,34583,1,10954.43,2023-01-29,48,9.52,1826
2825,13403,36171,4,7059.04,2021-10-01,36,6.74,1217
2826,12983,15650,3,96381.59,2021-01-30,60,9.99,311
2827,16132,26113,1,99086.84,2023-11-28,36,5.85,1143
2828,16452,14286,3,76783.48,2021-06-01,48,6.51,1242
2829,2115,25180,3,11116.19,2023-03-05,48,7.39,427
2830,2042,14953,3,61887.34,2024-05-13,24,6.03,1994
2831,2742,12160,3,50141.03,2021-04-14,24,5.34,1438
2832,1457,9195,2,81218.84,2023-07-09,36,4.92,114
2833,10174,11607,1,19262.23,2021-06-26,48,6.31,2002
2834,1097,30877,1,27040.55,2021-01-25,24,9.7,1169
2835,7306,26695,3,14483.93,2023-07-14,24,7.55,1562
2836,11876,35706,1,85879.53,2024-06-26,48,8.77,1672
2837,19515,17320,4,93943.94,2023-12-21,60,4.12,303
2838,9332,37217,2,29163.5,2022-06-02,48,3.75,744
2839,17074,38303,3,24355.54,2023-06-30,24,7.02,1905
2840,2376,37844,2,19824.33,2021-09-22,48,8.22,588
2841,14172,13622,2,32276.15,2022-03-05,24,6.66,987
2842,17919,36383,2,31708.52,2021-01-15,12,6.67,1864
2843,3378,8004,3,51893.26,2024-02-08,24,5.73,345
2844,13915,24844,1,72576.45,2022-04-15,24,5.14,814
2845,18358,962,3,51687.71,2023-10-28,24,5.3,1988
2846,18805,16923,3,9226.87,2023-11-25,48,4.55,801
2847,3575,23325,4,6109.13,2021-02-28,60,7.86,1025
2848,13358,10673,1,78489.91,2020-07-29,60,5.33,1171
2849,16380,37500,2,5482.59,2022-06-23,48,6.9,1311
2850,14053,1576,2,64765.36,2021-08-08,24,6.18,2000
2851,4384,32684,1,98630.98,2023-01-31,60,7.68,1678
2852,18201,22977,4,81442.69,2023-05-30,60,5.79,1077
2853,1516,27634,3,8103.18,2022-10-16,36,3.85,1328
2854,4958,14066,2,67721.22,2023-04-19,12,5.48,1093
2855,17234,29564,3,66064.28,2020-10-27,48,9.95,361
2856,19515,25689,3,13208.76,2023-12-03,24,9.54,1626
2857,8063,21714,3,77139.9,2024-02-24,48,7.29,1982
2858,7123,13395,1,68469.89,2021-08-01,60,8.31,1244
2859,988,5801,4,40657.01,2023-07-01,24,8.54,1986
2860,5733,15665,1,39882.77,2021-11-24,36,3.1,1010
2861,3486,12310,3,15207.76,2021-06-06,60,8.4,704
2862,12143,30825,1,19593.26,2022-12-07,60,4.25,1990
2863,5231,21200,1,71665.57,2022-12-01,48,7.96,575
2864,17181,21715,1,50710.47,2024-04-14,48,3.65,1609
2865,15659,36716,3,76562.1,2020-09-14,12,5.11,1185
2866,13698,20908,2,22985.96,2023-07-07,12,9.62,1705
2867,6155,20343,3,75995.54,2022-12-02,12,5.7,1113
2868,18833,3315,1,96751.4,2022-11-22,24,5.68,688
2869,4361,18579,4,87965.36,2022-11-10,48,9.66,781
2870,16447,39742,4,82154.51,2021-12-07,12,5.23,585
2871,8185,30910,3,13465.51,2021-09-29,12,8.94,1781
2872,1074,39818,4,75941.28,2024-01-10,12,5.11,589
2873,18273,25596,1,68005.48,2020-09-27,24,9.35,1183
2874,10663,35399,4,41457.05,2020-09-11,12,6.29,489
2875,12092,21897,3,45504.83,2020-08-18,60,9.64,971
2876,1166,35565,2,36670.46,2024-02-16,48,7.42,1348
2877,2440,29995,4,6024.44,2020-07-21,48,3.41,1634
2878,1762,2881,1,98351.04,2024-03-09,48,9.77,1405
2879,3187,17578,1,86137.56,2023-02-14,12,3.37,1126
2880,5448,8666,3,4831.97,2023-05-22,60,7.82,494
2881,18242,7827,2,48351.28,2021-11-21,24,7.13,1668
2882,12822,3145,3,50634.56,2024-07-02,60,6.12,1638
2883,10033,9497,1,51060.24,2021-03-18,36,9.57,19
2884,15036,14821,3,98425.2,2021-08-21,24,4.43,1478
2885,6316,36775,1,37924.93,2023-07-17,24,8.89,1506
2886,3362,16937,1,80032.99,2023-07-19,24,3.95,1618
2887,8532,11414,4,74732.55,2022-03-24,36,9.57,397
2888,9940,21878,2,81569.26,2020-11-06,24,7.95,1001
2889,19516,30251,1,10663.7,2023-04-24,12,8.64,1303
2890,695,8032,3,98210.74,2020-11-21,24,6.29,851
2891,19835,20345,4,39621.64,2021-03-07,36,9.75,1389
2892,73,15862,2,26999.21,2022-09-17,12,6.59,1355
2893,8906,36717,1,29175.73,2022-09-17,24,5.83,1665
2894,6200,39837,2,52261.47,2022-06-16,24,9.53,1368
2895,16983,39027,2,21633.11,2021-01-16,24,4.73,822
2896,13506,26490,3,3139.17,2022-09-26,48,5.47,455
2897,10195,35422,3,89327.88,2023-01-23,60,6.35,1625
2898,15965,36537,2,23209.39,2023-12-24,36,8.51,725
2899,6760,22071,4,95358.63,2021-12-29,60,4.76,1679
2900,17991,16952,1,36488.31,2024-03-23,36,6.77,1089
2901,2189,20183,4,6506.88,2021-05-06,48,3.94,1100
2902,8565,5286,3,78729.54,2021-11-27,48,4.81,711
2903,10760,8375,1,10082.23,2024-03-23,60,3.06,143
2904,15708,38015,3,9927.12,2023-10-10,36,5.22,917
2905,15461,37801,3,95199.97,2020-12-26,12,6.91,1939
2906,15706,6679,3,79211.15,2021-11-11,24,4.59,828
2907,3166,18562,4,63050.87,2020-08-29,36,8.09,605
2908,351,6002,1,65438.22,2023-07-02,24,3.47,1497
2909,12843,18915,1,70132.97,2020-10-08,48,6.46,1441
2910,14479,34223,1,26532.87,2022-01-30,48,8.96,305
2911,14049,18587,1,82687.02,2022-10-26,24,8.83,736
2912,3410,25221,1,76065.05,2020-11-26,48,7.32,1521
2913,12478,15625,1,65167.26,2020-07-18,12,4.16,291
2914,8160,34728,3,82599.61,2023-03-12,48,9.29,1964
2915,18322,25397,3,83406.9,2021-02-18,60,3.8,102
2916,7382,23741,1,92237.47,2020-08-02,24,8.94,1291
2917,11655,14998,3,55281.39,2020-11-06,60,7.47,867
2918,6704,11815,3,87349.39,2022-07-09,48,8.26,968
2919,4577,28453,3,67494.86,2024-04-02,12,3.62,1646
2920,17113,33163,4,97056.96,2023-04-24,36,7.09,974
2921,11636,9332,1,80981.13,2020-11-24,24,9.2,842
2922,6014,6829,4,74890.05,2020-12-08,36,5.13,962
2923,11712,6978,3,35733.06,2021-04-19,36,7.86,942
2924,14924,32827,4,59591.41,2021-01-14,48,6.85,1801
2925,12998,19100,3,5927.07,2020-11-10,12,5.27,1027
2926,16197,5539,3,1456.14,2022-10-04,60,5.78,85
2927,12965,14023,1,12603.52,2024-02-14,36,9.4,1818
2928,419,38905,1,39430.21,2024-03-04,24,4.39,328
2929,8911,12884,3,33249.44,2022-06-28,24,9.85,816
2930,234,11946,3,13587.68,2022-09-28,60,6.26,1474
2931,14225,22325,4,15296.89,2024-03-10,60,3.37,454
2932,15549,8745,1,29144.11,2024-04-11,12,7.97,1948
2933,5774,38215,3,95554.88,2024-02-21,48,8.24,629
2934,14922,15054,2,81926.56,2020-10-10,24,8.64,1245
2935,1738,30896,4,80788.22,2022-07-15,60,3.18,1178
2936,15245,22619,2,40856.27,2021-07-06,36,4.31,665
2937,16821,25213,3,3255.18,2022-09-23,48,5.68,12
2938,19957,25619,1,63758.89,2022-01-04,36,3.44,1157
2939,247,19463,1,74630.26,2021-09-20,48,7.3,304
2940,19902,20406,4,97530.75,2022-01-20,48,8.11,1317
2941,1143,39151,2,95571.58,2022-10-11,24,4.86,975
2942,7671,15418,1,53233.74,2021-01-23,24,4.01,1324
2943,14227,1163,3,19841.31,2021-07-09,24,8.34,1764
2944,2190,5086,4,80401.94,2021-12-04,36,9.25,783
2945,11081,9793,3,26222.01,2020-11-23,60,5.87,43
2946,6395,30346,4,98225.98,2023-07-09,12,6.76,944
2947,6685,13924,4,76243.0,2022-02-15,60,9.52,343
2948,6756,33098,3,53504.48,2022-08-25,24,5.08,1350
2949,3795,1630,1,45536.8,2021-03-19,48,3.5,1838
2950,568,30796,2,61158.41,2021-05-04,60,8.27,498
2951,15082,33018,3,9753.6,2021-09-28,12,9.25,364
2952,13627,3247,1,33047.94,2020-07-23,24,9.74,891
2953,8577,16752,3,67836.8,2021-06-19,60,7.06,427
2954,15114,29459,3,15217.58,2023-03-17,24,3.04,1005
2955,2692,26136,1,74433.33,2024-05-19,60,9.32,21
2956,6644,37134,2,58699.4,2023-03-14,36,3.26,407
2957,12724,5529,2,85518.57,2023-05-10,36,4.09,619
2958,19814,26563,2,99909.32,2023-05-31,48,3.2,1015
2959,3851,37220,4,41064.54,2022-09-10,60,4.78,336
2960,531,15752,2,96972.88,2024-04-10,48,6.13,1839
2961,3100,27438,4,28893.3,2021-05-20,12,8.55,1141
2962,17647,1848,1,93225.93,2023-02-18,60,6.66,1148
2963,18395,5887,4,23793.14,2023-07-16,48,9.95,399
2964,7264,16711,2,41888.91,2020-07-28,36,9.58,793
2965,9766,7976,4,72862.96,2024-02-13,24,4.07,1828
2966,4472,12933,1,38619.17,2020-08-18,24,9.64,715
2967,6299,28570,4,66065.89,2024-05-09,36,3.37,51
2968,101,9481,2,96587.3,2023-07-20,24,7.62,1807
2969,8482,15958,4,37600.73,2021-11-03,48,9.15,324
2970,8336,26986,1,44097.54,2024-06-08,60,4.38,789
2971,1750,3010,1,32338.58,2023-09-12,12,7.19,141
2972,17107,39231,4,85620.76,2021-06-29,24,7.26,470
2973,8328,14170,4,74096.3,2021-01-08,12,4.94,787
2974,3310,21753,1,32395.41,2022-02-15,24,7.98,1826
2975,597,12551,3,80191.79,2022-09-06,36,5.31,1358
2976,18622,36137,2,5979.72,2021-02-14,24,5.38,1917
2977,17294,15779,3,54036.18,2023-09-22,12,4.6,964
2978,12540,6706,3,2262.18,2021-07-29,12,4.55,1008
2979,17661,19569,1,75241.5,2023-05-27,48,4.78,373
2980,8309,33461,1,22469.24,2022-02-13,12,9.69,1588
2981,10023,12756,4,34755.39,2021-01-12,24,6.47,494
2982,3096,26850,3,14200.43,2024-04-08,60,4.93,1563
2983,12669,38339,3,14688.36,2021-03-16,24,3.41,1693
2984,8101,30297,2,63247.62,2022-04-02,60,5.96,751
2985,15947,4831,3,3991.1,2024-01-03,12,7.93,1180
2986,15886,2754,4,77978.38,2022-08-09,48,5.57,291
2987,11234,6932,4,76376.43,2021-07-16,48,7.13,1672
2988,15120,8713,1,55515.49,2021-10-13,36,4.04,1168
2989,1560,5422,4,49324.27,2022-05-05,12,7.07,106
2990,6887,20143,4,60168.08,2022-10-28,48,8.09,1444
2991,14230,21651,4,87074.22,2023-05-17,24,5.62,670
2992,18872,18449,3,37190.38,2022-03-15,12,5.87,1682
2993,781,172,2,9917.89,2020-07-26,36,8.29,2
2994,6951,19740,2,51996.35,2023-08-13,60,3.49,1969
2995,10343,7506,4,42438.85,2022-03-19,48,4.74,589
2996,185,11911,1,20514.73,2024-04-19,12,6.86,644
2997,4346,12720,3,54623.63,2023-01-17,12,5.98,90
2998,3417,10520,2,91397.02,2021-02-15,48,4.67,1369
2999,14604,20056,1,4747.59,2021-12-27,36,6.41,350
3000,9258,21735,3,63581.22,2021-04-14,12,8.95,1483
3001,11539,10851,3,50264.71,2022-12-20,12,4.94,1287
3002,10647,30731,1,28067.72,2023-08-23,60,4.01,1375
3003,19996,34622,3,13772.18,2021-10-06,48,7.85,1132
3004,5826,919,4,83767.68,2020-09-23,36,8.99,1610
3005,3134,36124,4,48749.39,2023-07-22,24,8.26,1063
3006,3604,39979,1,88223.07,2021-04-07,60,3.84,909
3007,19095,32485,3,14130.95,2023-10-26,24,5.68,159
3008,9342,5111,3,73955.7,2021-08-07,24,8.93,1607
3009,5856,2176,1,11911.08,2023-02-23,48,4.25,959
3010,10010,24314,4,16198.01,2021-09-20,12,8.79,312
3011,12276,26129,4,99819.84,2023-04-16,48,7.81,1265
3012,14156,37707,1,46814.02,2024-05-02,12,7.04,1962
3013,17818,10555,1,69146.65,2023-09-05,48,6.96,445
3014,2227,33247,4,47461.73,2022-04-21,60,3.96,298
3015,13997,20566,2,10035.02,2023-07-03,36,4.78,952
3016,2911,35195,1,3816.57,2023-09-07,12,3.66,36
3017,1102,15982,2,93925.92,2021-03-28,36,5.07,1108
3018,493,8738,2,33600.37,2023-06-21,48,7.85,1476
3019,12576,23279,2,7366.94,2023-11-10,60,9.55,1910
3020,7529,20077,1,35304.32,2021-09-10,48,6.03,1799
3021,17221,21968,4,27542.12,2022-09-13,48,5.4,1846
3022,3167,23175,1,69180.05,2024-04-21,24,4.58,1409
3023,5368,4951,1,1872.0,2021-10-13,12,4.38,1196
3024,10061,25129,1,58164.47,2024-06-23,48,5.23,1400
3025,8029,35926,2,46625.01,2022-05-24,24,8.05,1709
3026,2738,12389,1,8496.44,2021-12-16,12,3.14,1386
3027,19605,29209,4,37904.46,2021-09-17,60,5.34,559
3028,17234,32375,2,10117.98,2020-07-09,48,4.67,891
3029,6686,22007,1,17769.01,2021-11-26,60,4.37,141
3030,16046,34346,1,20106.43,2024-02-16,12,9.84,887
3031,1691,14988,1,55121.99,2023-12-26,36,3.15,1942
3032,15365,34257,1,35909.54,2022-10-01,60,9.71,1142
3033,14299,10600,3,90107.82,2023-02-28,12,3.05,1301
3034,13379,36698,1,22989.79,2021-10-23,24,3.48,726
3035,13398,20541,4,8516.77,2021-08-03,36,3.82,1244
3036,3751,28205,2,60637.21,2024-01-08,36,4.51,1929
3037,14596,28367,3,46250.48,2021-05-10,60,7.69,1050
3038,2851,1849,2,59072.91,2021-08-24,12,6.67,521
3039,16168,25159,2,28145.22,2020-07-14,24,9.24,1807
3040,15620,2858,1,47595.93,2021-02-03,24,6.33,10
3041,18106,1239,1,82890.3,2022-07-23,36,8.95,984
3042,9533,30342,4,1216.94,2022-08-31,12,8.66,378
3043,14487,39233,3,21956.98,2023-01-17,12,9.38,1657
3044,9046,29315,2,70908.11,2023-07-03,60,6.74,1661
3045,9913,32601,3,64683.21,2023-05-13,48,5.21,682
3046,6898,9187,3,81407.16,2021-01-14,24,5.86,584
