payment_id,loan_id,payment_date,amount,status,interest_amount
5524,2179,2025-06-08,870.65,late,51.25
5525,8995,2023-04-10,499.23,missed,57.58
5526,10420,2024-11-05,183.59,late,13.09
5527,5700,2021-11-07,1824.43,on-time,67.51
5528,13810,2022-11-06,1176.75,late,17.33
5529,9860,2022-07-16,1667.08,on-time,49.15
5530,10509,2023-09-16,730.05,on-time,36.34
5531,1730,2023-12-22,121.66,late,59.09
5532,11902,2023-01-20,961.06,late,22.01
5533,14046,2024-05-25,1224.5,missed,72.25
5534,10947,2023-08-24,999.79,missed,81.55
5535,1508,2024-04-11,1482.22,missed,24.7
5536,5778,2024-12-28,439.68,on-time,19.39
5537,14644,2022-12-21,1275.46,late,23.1
5538,14216,2024-04-17,1097.56,on-time,88.94
5539,4865,2023-12-21,1734.95,missed,57.54
5540,3588,2023-08-25,318.62,late,52.05
5541,5833,2024-03-19,1991.12,on-time,19.6
5542,5659,2022-07-20,505.36,late,68.46
5543,6939,2024-03-13,1280.5,late,88.12
5544,14721,2025-04-13,719.03,late,84.54
5545,7941,2023-05-26,1221.39,late,66.34
5546,601,2024-11-29,1550.18,on-time,16.78
5547,1314,2025-03-27,287.53,late,20.12
5548,3966,2025-01-08,1239.81,missed,14.44
5549,3343,2024-01-01,1719.04,late,33.17
5550,5652,2023-06-21,979.17,late,22.21
5551,6234,2025-02-23,1728.99,on-time,33.4
5552,14576,2024-10-28,1911.13,on-time,44.66
5553,6319,2025-02-02,1411.72,late,94.87
5554,685,2025-03-12,398.91,late,64.93
5555,2,2023-01-19,222.12,missed,85.15
5556,9324,2023-02-20,592.19,missed,73.93
5557,19,2022-01-29,572.23,late,20.13
5558,7641,2024-12-19,1843.4,missed,76.23
5559,8287,2023-04-26,483.64,on-time,34.76
5560,9302,2022-10-21,1631.8,on-time,67.52
5561,11852,2021-12-06,1960.2,late,40.69
5562,6036,2023-06-27,480.98,on-time,99.79
5563,3672,2023-10-26,371.76,on-time,33.72
5564,11032,2022-07-19,1562.33,missed,35.12
5565,3002,2024-05-07,1549.91,missed,93.76
5566,2088,2021-07-19,1480.04,missed,12.22
5567,10933,2024-11-09,1753.74,late,72.7
5568,5420,2021-09-13,253.62,late,75.28
5569,11117,2025-03-19,1135.23,on-time,85.27
5570,5909,2023-05-25,1149.01,on-time,97.7
5571,5274,2023-02-12,1984.18,missed,97.8
5572,1733,2023-05-06,152.68,late,15.87
5573,3699,2023-09-16,1516.55,missed,83.97
5574,1489,2024-11-07,1701.85,on-time,68.17
5575,12210,2023-01-10,655.47,missed,68.26
5576,7264,2023-09-15,277.11,late,21.55
5577,10475,2022-03-26,1434.01,missed,68.52
5578,1051,2024-05-13,699.38,late,98.42
5579,5147,2021-08-20,574.43,on-time,92.06
5580,3867,2025-06-17,1693.56,late,49.52
5581,2998,2021-12-14,637.38,late,13.6
5582,6426,2023-09-25,1399.31,missed,42.61
5583,14196,2024-05-21,203.4,missed,84.38
5584,2184,2025-04-03,1592.03,missed,73.13
5585,4464,2024-09-02,1537.96,missed,51.34
5586,11960,2023-08-18,1735.09,late,14.96
5587,8369,2022-08-01,395.59,on-time,48.42
5588,12510,2021-11-05,944.36,late,52.21
5589,12732,2022-04-09,1998.28,on-time,93.57
5590,10735,2022-02-06,617.98,on-time,67.7
5591,8105,2021-08-19,865.31,on-time,38.05
5592,2856,2025-04-06,945.21,late,57.28
5593,13353,2023-01-06,1163.79,on-time,15.94
5594,12490,2023-10-10,378.28,missed,97.53
5595,762,2024-02-19,1202.08,late,42.41
5596,8571,2021-12-10,1152.11,missed,53.01
5597,6602,2024-05-15,1989.66,late,41.98
5598,1375,2025-02-27,311.6,late,71.43
5599,12774,2021-10-04,320.25,missed,69.6
5600,11477,2023-08-31,806.45,on-time,74.38
5601,14332,2022-07-24,1200.64,missed,34.13
5602,4598,2022-06-07,688.66,late,38.41
5603,13681,2022-08-15,758.63,missed,21.27
5604,1118,2024-11-01,665.94,missed,69.0
5605,11015,2024-09-04,1179.16,late,13.58
5606,1954,2025-07-02,353.25,late,63.79
5607,3741,2021-09-20,1967.71,on-time,88.27
5608,13423,2024-10-31,503.27,missed,90.17
5609,13445,2025-04-27,601.95,missed,50.41
5610,358,2024-09-27,1719.99,on-time,51.34
5611,2366,2022-08-21,661.26,late,16.93
5612,821,2025-02-08,385.05,on-time,70.37
5613,7445,2022-10-04,1544.34,missed,83.91
5614,10758,2022-01-27,1331.87,missed,32.02
5615,11933,2022-08-28,1927.72,missed,47.92
5616,11376,2023-09-01,1921.54,late,85.5
5617,5344,2024-11-16,781.49,missed,88.94
5618,4230,2022-08-10,422.47,on-time,31.89
5619,9884,2021-09-17,1552.68,missed,59.55
5620,12947,2023-08-31,485.81,missed,27.32
5621,6608,2024-11-03,1089.48,late,19.17
5622,9840,2024-12-18,1642.12,on-time,92.0
5623,10349,2023-09-03,1589.44,missed,83.85
5624,14530,2024-06-08,136.52,on-time,78.4
5625,1665,2021-12-06,524.95,late,14.39
5626,11582,2025-04-22,947.15,late,85.94
5627,6142,2023-06-06,1325.85,missed,49.42
5628,12193,2022-07-08,1940.28,missed,40.82
5629,9352,2022-02-02,302.3,on-time,59.18
5630,11175,2021-11-28,725.66,on-time,18.22
5631,1571,2022-09-17,528.3,on-time,78.1
5632,3783,2021-09-27,724.63,missed,62.42
5633,13645,2023-03-14,1904.03,missed,26.79
5634,14937,2025-05-09,999.2,on-time,26.94
5635,1191,2024-10-20,695.09,missed,26.58
5636,11630,2021-11-13,1527.09,missed,15.13
5637,5929,2023-08-19,203.26,on-time,62.9
5638,12518,2022-03-16,1884.52,missed,85.63
5639,5237,2022-03-27,1885.0,on-time,11.57
5640,3029,2021-09-11,1500.04,on-time,14.41
5641,8899,2022-10-14,370.29,late,61.55
5642,299,2023-12-17,1354.46,late,83.75
5643,8952,2024-10-19,811.66,missed,39.41
5644,9959,2025-04-25,1550.81,late,41.47
5645,782,2021-08-05,122.28,missed,63.67
5646,1664,2023-10-19,1763.62,on-time,34.68
5647,12713,2023-02-08,895.47,missed,12.39
5648,1823,2023-07-16,477.79,late,76.17
5649,10533,2024-02-11,1130.44,missed,66.31
5650,7114,2025-04-23,1136.49,missed,62.27
5651,6862,2021-10-15,1537.4,on-time,76.75
5652,12867,2024-09-12,1210.27,late,70.77
5653,9915,2024-03-21,1635.65,missed,28.53
5654,4584,2024-12-16,1099.57,missed,41.72
5655,10254,2025-02-03,603.78,missed,21.35
5656,14820,2021-11-16,1831.59,missed,21.69
5657,8873,2025-01-15,1701.51,on-time,70.86
5658,11191,2021-12-06,1367.9,late,87.27
5659,13138,2024-12-14,1507.43,missed,96.65
5660,4894,2023-04-10,1200.62,missed,66.55
5661,4161,2024-02-21,1676.71,missed,26.57
5662,12548,2021-12-25,688.76,missed,19.51
5663,7917,2022-04-25,101.46,late,83.16
5664,4216,2025-04-15,532.33,on-time,62.09
5665,2621,2024-03-18,1880.56,on-time,65.65
5666,7980,2023-05-09,1866.33,missed,80.33
5667,8283,2024-06-06,197.63,late,73.29
5668,7029,2022-09-17,1245.16,late,85.1
5669,6186,2024-04-06,1245.97,missed,15.06
5670,4333,2025-02-20,301.41,missed,77.28
5671,14456,2023-06-10,711.74,on-time,86.58
5672,7554,2023-12-17,594.88,late,35.75
5673,4656,2023-06-17,1274.25,late,67.64
5674,548,2021-10-09,632.14,missed,38.27
5675,9226,2023-10-20,874.8,missed,96.22
5676,4149,2022-11-09,648.47,on-time,13.01
5677,14677,2021-10-25,656.27,missed,62.18
5678,2431,2023-07-25,1848.71,on-time,24.99
5679,10611,2023-08-23,817.95,on-time,74.1
5680,4665,2022-05-02,114.51,late,25.83
5681,9519,2023-01-19,866.53,on-time,31.18
5682,45,2024-10-17,1943.88,missed,54.49
5683,10453,2024-04-24,1392.0,missed,92.34
5684,7176,2023-04-25,1538.5,on-time,29.05
5685,6284,2023-02-17,857.45,late,22.98
5686,2063,2025-06-24,992.47,late,78.31
5687,4438,2023-01-05,829.87,on-time,55.06
5688,14225,2023-10-22,658.86,late,92.06
5689,11280,2024-12-20,932.31,late,23.2
5690,6718,2021-09-19,1795.91,on-time,68.13
5691,3340,2022-01-26,853.86,on-time,30.96
5692,4637,2021-08-26,1788.32,on-time,24.11
5693,5225,2023-07-19,670.45,late,71.51
5694,7622,2024-12-18,258.29,on-time,63.43
5695,10207,2024-02-11,422.01,late,77.93
5696,54,2024-12-15,1308.41,missed,37.85
5697,3300,2023-12-31,1671.81,missed,50.32
5698,8588,2024-01-14,833.62,on-time,46.49
5699,13992,2022-10-02,444.86,missed,98.57
5700,12073,2022-03-17,1561.59,missed,36.3
5701,5859,2022-05-08,955.33,on-time,36.53
5702,3437,2023-12-31,1696.52,on-time,41.91
5703,1839,2024-06-25,370.17,late,60.81
5704,4875,2023-08-18,1714.8,late,32.71
5705,2613,2022-04-15,617.13,on-time,92.38
5706,12440,2024-12-30,1016.18,missed,33.91
5707,2532,2025-03-31,1495.43,on-time,90.62
5708,6295,2025-05-13,959.01,late,19.31
5709,14876,2024-05-07,1367.22,late,69.09
5710,13867,2023-12-24,873.67,late,91.63
5711,11023,2022-06-12,1074.88,missed,25.19
5712,13464,2022-04-07,839.5,late,97.15
5713,10184,2023-03-20,483.75,on-time,50.76
5714,5342,2022-08-24,1618.76,on-time,95.11
5715,14145,2025-04-21,1943.67,missed,70.91
5716,7799,2024-09-28,320.87,missed,37.14
5717,4153,2024-11-27,139.14,missed,26.95
5718,9775,2025-03-06,991.44,late,37.34
5719,9539,2024-11-27,1698.67,on-time,18.37
5720,4634,2024-06-08,415.73,on-time,22.95
5721,3216,2023-09-18,1570.22,on-time,19.42
5722,8941,2023-08-06,361.15,missed,48.06
5723,14153,2022-07-05,597.89,late,81.6
5724,6451,2021-09-16,1481.47,missed,22.72
5725,7216,2024-05-18,1625.53,late,21.73
5726,58,2023-01-27,696.3,missed,67.91
5727,8667,2023-04-23,1764.77,missed,27.75
5728,14652,2023-02-20,1665.14,missed,18.78
5729,11030,2022-10-11,1181.55,late,25.02
5730,12065,2024-04-25,445.79,on-time,93.14
5731,2075,2023-11-16,937.87,late,83.93
5732,6708,2025-05-18,1121.74,late,41.87
5733,11978,2025-07-02,752.12,on-time,69.02
5734,582,2024-01-26,1559.6,missed,58.35
5735,8087,2023-06-22,522.1,on-time,70.94
5736,6753,2022-05-16,834.29,on-time,71.44
5737,13126,2024-11-10,257.5,missed,66.59
5738,5564,2021-10-29,247.71,late,33.95
5739,5453,2023-09-21,1866.59,missed,13.51
5740,2961,2023-05-18,1812.3,on-time,51.0
5741,1170,2023-08-31,1168.55,on-time,90.19
5742,12243,2023-08-15,725.69,missed,61.25
5743,9408,2025-04-26,405.69,on-time,84.92
5744,6269,2025-01-13,1268.75,on-time,99.25
5745,11910,2021-11-23,298.63,on-time,24.73
5746,1990,2022-06-13,360.29,late,72.26
5747,13396,2022-07-05,1640.89,missed,70.69
5748,8193,2022-09-23,247.85,missed,98.2
5749,13066,2022-08-08,833.37,late,98.7
5750,13849,2022-01-04,194.63,late,71.8
5751,4135,2022-03-27,773.29,on-time,31.93
5752,6305,2025-05-24,296.04,missed,81.87
5753,11488,2022-03-28,1961.24,on-time,19.63
5754,1583,2024-05-27,1243.45,on-time,80.26
5755,11374,2022-08-09,460.27,missed,91.92
5756,9884,2022-06-29,832.24,on-time,44.46
5757,12618,2022-06-23,243.87,missed,66.76
5758,5446,2024-03-10,557.69,on-time,48.71
5759,5593,2023-06-19,614.68,on-time,49.4
5760,9268,2023-12-16,1583.87,on-time,37.93
5761,5687,2022-10-29,702.87,late,78.59
5762,14337,2023-10-16,323.18,missed,94.26
5763,11277,2022-12-26,229.77,on-time,94.67
5764,6334,2024-02-01,194.92,on-time,25.73
5765,6814,2024-07-17,101.86,on-time,88.73
5766,487,2025-02-18,373.0,missed,76.37
5767,12493,2025-02-25,1671.82,missed,32.76
5768,4653,2024-08-03,516.92,missed,16.06
5769,11383,2022-03-23,166.13,late,34.12
5770,8918,2022-03-10,954.71,late,92.1
5771,9437,2021-08-22,621.02,late,66.99
5772,6112,2023-03-15,1164.69,missed,74.89
5773,13128,2024-03-22,1522.2,on-time,33.14
5774,11792,2022-05-05,1185.09,on-time,74.74
5775,12859,2021-07-07,382.52,missed,12.53
5776,416,2023-01-01,1778.67,missed,43.78
5777,6485,2024-10-13,295.9,late,66.41
5778,9050,2024-05-11,1281.0,missed,23.15
5779,2654,2025-06-04,1110.18,late,84.07
5780,9505,2024-03-11,1590.75,late,31.15
5781,6051,2021-12-09,1583.94,on-time,68.71
5782,7678,2022-07-19,1067.55,on-time,46.47
5783,14703,2025-04-08,1028.81,missed,63.64
5784,14935,2024-03-13,654.38,missed,19.67
5785,2625,2021-08-27,557.86,on-time,11.52
5786,3680,2024-10-12,1363.34,on-time,91.86
5787,13561,2024-11-13,1538.67,missed,34.27
5788,4185,2021-10-04,863.62,missed,83.77
5789,5397,2025-02-05,1828.78,late,99.94
5790,7107,2023-04-13,1289.63,on-time,29.03
5791,9348,2021-10-14,200.03,missed,33.87
5792,2312,2023-11-07,1559.73,missed,69.66
5793,10589,2022-05-18,1935.81,on-time,96.89
5794,11329,2021-12-26,366.48,late,92.42
5795,12407,2023-06-16,394.25,missed,55.26
5796,11308,2023-11-05,1619.58,on-time,81.56
5797,3779,2023-09-06,849.62,on-time,22.22
5798,9491,2021-09-16,1494.27,missed,97.97
5799,251,2023-02-02,1560.16,missed,96.79
5800,7128,2021-10-04,1668.8,missed,24.74
5801,2846,2025-03-07,385.15,late,36.95
5802,12180,2022-03-10,991.06,late,19.01
5803,9136,2022-07-06,792.74,late,34.45
5804,11708,2024-12-23,1681.28,missed,83.44
5805,2050,2023-10-06,1025.99,late,44.05
5806,9555,2023-07-04,930.74,late,17.96
5807,6272,2024-12-16,1959.07,on-time,40.8
5808,12784,2024-04-08,660.86,on-time,98.32
5809,2147,2022-10-14,1152.77,on-time,66.67
5810,12831,2022-12-29,1758.32,on-time,47.45
5811,13854,2022-03-12,306.52,missed,24.99
5812,8375,2023-08-26,1080.48,on-time,98.76
5813,13326,2023-07-22,856.23,on-time,83.88
5814,5622,2022-01-28,1962.0,missed,35.33
5815,918,2023-08-10,1020.94,late,16.31
5816,12811,2023-12-23,443.6,on-time,15.1
5817,75,2024-03-25,800.08,late,20.83
5818,10821,2022-08-12,1320.29,missed,62.27
5819,6416,2023-06-01,758.27,on-time,93.59
5820,5500,2022-05-28,1391.36,missed,54.71
5821,12343,2023-09-07,1372.59,on-time,85.87
5822,4220,2023-07-30,1686.39,missed,50.13
5823,13585,2023-07-31,1028.9,late,73.77
5824,5102,2022-03-18,360.75,missed,75.87
5825,14845,2022-06-16,1363.83,missed,25.66
5826,1517,2024-06-19,495.74,missed,42.51
5827,12743,2023-09-17,813.67,on-time,67.36
5828,9136,2023-01-16,1868.44,on-time,16.36
5829,11790,2022-01-12,1514.86,missed,42.54
5830,10339,2023-08-16,1628.82,late,58.13
5831,8681,2021-07-11,307.29,missed,99.66
5832,7234,2024-03-20,1594.49,missed,52.71
5833,4564,2024-05-26,1745.02,missed,83.45
5834,6605,2023-04-03,1619.69,missed,48.89
5835,14119,2023-05-10,1545.85,missed,81.68
5836,7541,2022-09-06,1881.53,late,63.59
5837,8267,2021-12-24,1274.49,late,89.79
5838,1770,2021-12-26,385.66,late,46.98
5839,14421,2024-11-11,1490.35,missed,64.39
5840,5598,2022-08-22,1002.24,late,66.7
5841,2188,2024-07-29,978.7,late,47.56
5842,3386,2022-07-17,884.66,missed,22.99
5843,2346,2023-11-23,1237.81,missed,18.42
5844,250,2022-10-20,272.57,missed,11.5
5845,7455,2024-06-05,226.03,late,88.62
5846,5189,2024-09-07,1547.3,missed,31.28
5847,1972,2025-05-29,104.36,late,29.04
5848,8904,2024-08-29,193.33,on-time,76.24
5849,1068,2022-02-22,973.14,missed,38.8
5850,7820,2021-09-28,744.49,missed,55.54
5851,522,2022-12-23,1371.6,missed,24.63
5852,10018,2021-10-06,1722.94,missed,96.38
5853,6905,2023-12-28,1707.23,late,86.64
5854,6511,2023-04-13,947.28,on-time,87.74
5855,11137,2022-05-11,1640.37,on-time,46.61
5856,5980,2021-11-21,548.63,late,78.61
5857,4279,2023-11-06,1165.65,missed,22.95
5858,2143,2024-12-10,1938.32,late,10.78
5859,4626,2022-12-10,1580.01,on-time,11.8
5860,6976,2024-02-28,1663.19,missed,62.79
5861,4794,2024-02-29,881.29,late,50.99
5862,11831,2025-05-07,515.99,on-time,56.62
5863,4951,2023-09-26,829.85,late,10.67
5864,1652,2023-07-02,1322.97,late,48.04
5865,8245,2022-04-26,1069.23,late,74.63
5866,773,2021-12-30,111.66,late,49.84
5867,7180,2021-11-30,1356.23,on-time,75.9
5868,9628,2023-04-26,889.07,on-time,30.97
5869,10484,2022-12-05,1860.46,late,83.18
5870,11816,2022-06-25,1814.03,on-time,62.96
5871,334,2021-08-14,1309.37,missed,28.97
5872,1925,2024-08-20,189.32,on-time,31.3
5873,3125,2022-10-15,407.47,on-time,66.52
5874,12685,2022-07-28,864.62,missed,84.69
5875,1569,2024-01-17,710.85,late,47.41
5876,8435,2022-06-02,1496.93,missed,33.25
5877,5985,2023-02-11,1301.8,on-time,88.03
5878,13703,2023-02-24,1214.14,late,70.23
5879,3320,2025-01-15,892.81,on-time,50.33
5880,11828,2022-04-15,1267.95,missed,53.91
5881,8347,2023-06-20,461.78,on-time,28.38
5882,14899,2024-09-17,1434.77,on-time,66.41
5883,8301,2023-09-29,1649.58,on-time,42.29
5884,11670,2023-10-16,1673.16,on-time,99.61
5885,14869,2025-06-24,348.52,on-time,53.22
5886,6076,2025-04-13,231.01,late,53.73
5887,10283,2024-08-05,1551.81,missed,60.93
5888,9007,2023-02-09,1046.61,on-time,92.51
5889,6808,2022-10-18,246.31,on-time,82.07
5890,9227,2024-10-12,603.05,late,50.6
5891,3631,2023-10-17,219.33,late,74.68
5892,14627,2024-02-04,502.04,missed,62.76
5893,13157,2024-05-03,1497.06,missed,54.31
5894,6484,2025-02-26,639.18,on-time,27.31
5895,6204,2023-02-25,403.42,missed,51.75
5896,10009,2024-12-30,1503.76,missed,32.12
5897,1778,2025-03-07,1774.85,missed,92.34
5898,6993,2022-11-29,1493.55,on-time,40.19
5899,14081,2023-07-21,1440.19,late,95.7
5900,2381,2022-03-14,463.25,on-time,57.97
5901,6862,2022-04-15,1783.41,on-time,66.84
5902,14175,2022-11-20,452.53,on-time,58.86
5903,9259,2022-06-18,699.43,on-time,21.64
5904,14089,2023-04-29,1576.17,missed,43.82
5905,9467,2024-02-13,1950.52,missed,18.92
5906,6002,2025-06-16,1888.57,on-time,66.07
5907,7356,2022-04-22,1407.8,missed,50.22
5908,12895,2021-08-18,743.26,late,80.02
5909,12006,2023-03-12,316.86,missed,29.84
5910,6797,2023-03-01,517.05,late,24.81
5911,1517,2021-11-12,676.18,on-time,46.57
5912,14840,2021-07-11,868.28,missed,93.39
5913,569,2021-12-06,1106.56,on-time,73.94
5914,14679,2024-09-02,772.22,on-time,47.7
5915,9421,2022-05-16,751.77,on-time,56.55
5916,1388,2024-08-23,1902.47,late,17.58
5917,989,2024-03-27,1378.72,late,98.61
5918,10132,2022-09-25,1749.04,on-time,69.98
5919,852,2024-12-25,1338.35,missed,35.69
5920,13766,2022-10-25,422.98,late,62.72
5921,14646,2024-07-12,1118.34,on-time,19.85
5922,13122,2023-05-31,1488.97,missed,96.93
5923,1511,2023-09-09,848.13,late,25.73
5924,7352,2025-06-05,1659.1,late,68.32
5925,13223,2024-07-24,307.69,missed,32.09
5926,3436,2022-04-04,1468.16,missed,74.58
5927,12100,2025-01-23,672.76,on-time,79.91
5928,2603,2023-06-29,305.1,on-time,70.61
5929,12221,2023-04-22,431.33,missed,65.3
5930,10106,2025-02-14,1106.36,late,90.32
5931,3813,2021-11-04,534.68,on-time,17.08
5932,11608,2024-01-13,237.47,late,39.78
5933,2958,2022-06-27,1459.74,missed,32.35
5934,12410,2022-11-27,1089.59,on-time,98.92
5935,979,2024-03-19,184.43,late,45.05
5936,10427,2024-12-03,1499.74,missed,75.94
5937,7367,2021-12-14,1436.78,late,71.63
5938,10781,2021-12-21,1796.43,on-time,29.09
5939,11303,2022-10-17,1248.0,missed,31.51
5940,5224,2024-11-21,160.36,on-time,35.32
5941,8660,2023-10-26,1193.87,late,47.0
5942,6592,2024-11-27,575.62,late,31.09
5943,12594,2024-07-24,522.92,late,11.77
5944,4543,2021-12-18,837.14,on-time,89.15
5945,13307,2024-11-09,1053.46,late,96.9
5946,13218,2024-07-24,177.45,missed,40.74
5947,10426,2023-10-05,1764.9,on-time,40.47
5948,1174,2023-02-03,1135.11,missed,10.64
5949,5746,2023-10-09,1735.53,late,71.22
5950,4515,2022-07-13,1402.55,late,84.29
5951,12165,2021-07-20,1146.65,missed,23.19
5952,11016,2023-03-08,492.94,on-time,24.37
5953,5128,2022-08-04,600.22,on-time,81.11
5954,13743,2021-07-13,1457.52,late,65.47
5955,7075,2022-04-07,908.13,missed,14.04
5956,2664,2024-10-11,1534.41,missed,66.03
5957,4892,2023-11-13,955.3,late,37.8
5958,6717,2023-03-23,310.09,late,43.19
5959,1929,2024-07-23,675.03,on-time,79.28
5960,7286,2021-08-17,1193.58,late,82.98
5961,2912,2025-01-21,1706.37,missed,46.03
5962,8255,2022-11-22,342.03,late,95.24
5963,6207,2023-10-23,998.24,on-time,46.58
5964,5350,2024-04-08,316.07,missed,79.47
5965,3600,2023-01-31,589.24,late,53.55
5966,1045,2024-10-10,1085.5,missed,90.78
5967,3652,2022-02-04,1663.64,on-time,91.7
5968,5435,2024-02-29,167.93,on-time,17.87
5969,14071,2022-04-27,1274.97,on-time,94.28
5970,14827,2024-11-11,797.46,missed,84.3
5971,6086,2022-01-21,1717.55,on-time,81.22
5972,12794,2022-03-04,1922.11,missed,28.08
5973,7897,2025-05-02,1817.39,on-time,82.46
5974,12972,2025-06-06,1541.13,on-time,86.51
5975,14075,2023-03-02,561.97,on-time,36.02
5976,14275,2023-08-15,470.34,on-time,95.7
5977,6168,2025-04-21,1175.01,late,14.49
5978,3456,2021-07-16,1516.6,late,23.49
5979,7071,2022-06-29,1353.32,late,58.38
5980,14968,2022-09-03,1216.05,on-time,61.82
5981,465,2023-12-16,1144.82,late,68.06
5982,6255,2023-02-01,387.75,late,11.53
5983,12290,2025-04-04,1752.43,missed,96.43
5984,4374,2023-07-24,1340.14,missed,14.01
5985,4393,2023-04-29,1255.19,on-time,22.88
5986,10407,2022-03-13,646.5,on-time,11.26
5987,12494,2025-04-05,1425.27,on-time,61.02
5988,5645,2024-11-10,795.86,missed,93.9
5989,7311,2022-12-30,400.8,late,69.94
5990,4005,2021-10-21,1449.47,late,84.04
5991,7625,2025-01-02,1287.59,missed,11.2
5992,4710,2021-09-01,1065.95,missed,58.78
5993,224,2023-09-29,1386.25,missed,51.36
5994,3279,2024-10-28,1285.27,missed,54.91
5995,14475,2023-09-28,1451.92,missed,16.5
5996,5750,2021-12-22,1533.23,late,71.6
5997,4066,2022-06-21,1385.76,on-time,55.29
5998,12132,2021-09-03,423.93,on-time,78.86
5999,13515,2021-12-24,1646.1,missed,53.68
6000,8261,2025-02-24,1161.12,missed,23.44
6001,12528,2025-05-19,480.26,missed,68.34
6002,11901,2022-07-08,626.28,late,25.51
6003,1125,2023-02-22,1360.8,missed,88.52
6004,3616,2022-06-08,444.03,late,65.18
6005,12367,2022-01-01,1862.02,on-time,24.15
6006,6103,2023-08-18,533.13,on-time,96.61
6007,2578,2024-01-06,801.26,missed,56.65
6008,5268,2025-05-15,317.44,on-time,16.56
6009,5722,2024-05-20,1778.16,late,66.41
6010,13518,2023-08-05,1610.82,on-time,32.79
6011,14183,2024-06-21,1406.37,on-time,82.33
6012,14179,2025-07-03,435.37,late,83.6
6013,3539,2022-10-12,308.33,late,98.11
6014,3101,2021-07-17,231.72,on-time,55.17
6015,12879,2022-01-26,952.9,late,50.95
6016,14086,2024-10-26,1582.87,on-time,77.81
6017,7533,2024-11-27,520.69,late,21.92
