txn_id,account_id,txn_date,amount,txn_type,description
26275,30787,2021-03-16,1884.02,credit,Mr year meeting decade response.
26276,22434,2022-10-19,2366.23,debit,Race individual apply guy.
26277,38683,2022-10-02,2518.21,debit,Eight do trouble necessary approach.
26278,30416,2025-01-07,3923.06,credit,Line thousand season structure computer.
26279,38264,2024-03-04,4697.49,credit,Wind difference right.
26280,3567,2021-12-19,1510.99,credit,Hotel just media.
26281,18322,2025-05-10,329.45,debit,Four institution never.
26282,29446,2020-09-12,2217.36,debit,Wind onto we once.
26283,19969,2024-01-03,3812.84,credit,Need your simply perhaps school.
26284,30766,2021-08-28,3986.36,debit,Thus group girl quickly.
26285,16252,2024-07-01,2126.91,debit,Laugh close case country.
26286,26782,2021-11-25,3246.37,credit,Compare assume her.
26287,16067,2022-12-07,2872.46,debit,On station leave.
26288,31996,2022-10-04,1492.73,credit,Collection movie.
26289,29088,2022-09-04,4362.68,credit,Company believe right country officer.
26290,27787,2024-10-18,2391.03,debit,Play card indicate floor whole.
26291,13364,2022-07-19,482.23,debit,They live idea.
26292,19695,2024-07-05,2510.17,debit,Might international happen bank PM.
26293,7073,2020-08-26,990.26,debit,Pattern without them.
26294,11720,2021-04-26,1024.88,debit,Land arm style nor ok.
26295,37444,2024-05-05,1066.49,credit,Father team probably sport set.
26296,19849,2021-11-17,98.29,credit,Ahead local financial language.
26297,9386,2023-07-22,2077.97,debit,And among.
26298,2179,2025-05-23,3432.88,credit,Whose art order security.
26299,34871,2024-06-26,3335.4,debit,List half reach something who.
26300,13229,2021-09-29,1438.89,debit,Game because source.
26301,21010,2023-03-23,3636.88,credit,Culture however.
26302,3488,2023-04-23,1496.27,debit,Everybody road.
26303,28437,2024-01-01,3688.23,debit,None her room mother small.
26304,39875,2021-12-06,2893.67,credit,Everything say way.
26305,13745,2023-03-26,2686.02,debit,Feel arm fine evening.
26306,16017,2022-12-02,1138.02,debit,Discussion matter mission finally.
26307,17684,2023-04-09,4934.64,debit,Mention change.
26308,462,2025-01-21,897.86,debit,Relationship Congress assume man.
26309,36646,2022-02-04,47.36,credit,So follow attorney.
26310,23047,2022-11-02,3254.26,credit,State attack throw address.
26311,5410,2024-11-16,3751.09,debit,Hotel rule administration upon with.
26312,32853,2021-04-22,1584.74,debit,Institution network business.
26313,31260,2021-05-27,3505.64,credit,Key think data.
26314,20643,2022-09-21,920.48,debit,Note down human course.
26315,24973,2024-07-17,4814.04,debit,Put child.
26316,4414,2022-08-30,2988.99,credit,Fine college.
26317,7214,2023-02-09,4986.2,debit,Situation news he customer.
26318,5084,2022-10-07,4380.58,credit,Appear cold throughout leg.
26319,792,2021-01-27,4518.87,credit,The thought enough garden.
26320,16933,2020-11-25,222.49,debit,Have positive minute answer if.
26321,31420,2020-07-30,2211.32,debit,Performance any plant.
26322,19713,2023-05-23,4129.55,credit,Develop total I tonight nothing.
26323,3444,2020-10-09,3708.59,credit,Machine half each should.
26324,20734,2024-03-26,989.52,debit,All stuff short water art.
26325,24338,2021-02-24,4642.69,credit,Woman response national.
26326,3810,2024-02-19,183.32,credit,Fall own special artist.
26327,24020,2020-07-26,3763.69,credit,Entire go try tough training.
26328,37756,2023-10-05,204.79,debit,Main book.
26329,4633,2023-06-05,297.65,debit,Television kind magazine.
26330,21244,2024-07-04,2802.8,debit,Director understand rise worker.
26331,39100,2021-05-07,301.96,debit,Look for professor choice.
26332,30979,2021-03-11,1834.75,debit,Word throughout account recently.
26333,36781,2021-06-12,585.64,debit,Team energy partner.
26334,2500,2025-01-04,860.62,debit,Western real.
26335,149,2021-09-19,4741.7,debit,Green role.
26336,18434,2022-04-14,4125.87,debit,Season drug behavior gas.
26337,4241,2024-03-04,1465.79,debit,Million size difference meeting.
26338,8866,2022-07-01,2429.36,debit,Wide could bar behavior.
26339,1500,2021-09-25,2219.97,debit,Hold experience loss.
26340,38201,2020-10-11,2334.69,credit,Rise half.
26341,30023,2023-10-01,3635.88,credit,Side trouble.
26342,19169,2020-11-27,3374.15,credit,Water mind.
26343,13546,2020-11-28,2698.56,credit,May pass use medical have.
26344,21482,2025-03-31,3994.57,debit,Movie thank however condition standard.
26345,22138,2021-09-18,65.13,credit,Knowledge now memory Mrs.
26346,33178,2024-06-11,4201.9,debit,Camera certain live.
26347,5908,2022-01-30,2057.53,credit,Side seat theory.
26348,28792,2022-07-28,3347.92,debit,Heavy help lay watch.
26349,11046,2021-03-27,4810.45,credit,Another main nature different.
26350,23447,2022-01-23,1094.46,credit,Beat necessary yeah.
26351,2287,2025-03-29,490.02,credit,Move become.
26352,26641,2021-03-06,4920.28,credit,Almost four fill ago.
26353,27682,2021-07-21,4423.46,credit,He friend south.
26354,31091,2021-01-26,3845.2,debit,Figure maintain right friend chair.
26355,16572,2024-11-18,3291.48,debit,Top side article difficult.
26356,4699,2020-07-18,2074.79,credit,Clearly evening kitchen save view.
26357,31777,2024-02-01,2701.77,debit,Red go game allow.
26358,1861,2023-07-09,1125.69,credit,Best run nor.
26359,4804,2021-05-30,636.31,credit,Future explain.
26360,7611,2023-04-20,3658.04,debit,Already speak eat.
26361,36320,2024-04-29,759.53,debit,West manage provide reduce mouth.
26362,34755,2023-08-24,1114.66,credit,Class note soldier.
26363,34503,2024-11-30,4296.07,credit,Impact just wonder.
26364,9776,2024-12-04,4714.29,debit,Garden be establish amount pull.
26365,25231,2022-07-16,4241.65,credit,Court also.
26366,16228,2021-06-07,2922.8,debit,Consumer something lead.
26367,1708,2023-03-20,548.1,credit,Attorney for local possible significant.
26368,33347,2022-08-15,3968.82,credit,Tax enter pull child man.
26369,25375,2022-07-06,4352.0,credit,And within.
26370,34619,2021-06-25,2743.83,credit,Actually pressure.
26371,13237,2021-12-16,1712.79,credit,Capital Republican true red.
26372,12774,2024-11-12,5.26,credit,Election require.
26373,17278,2021-02-02,3442.0,debit,Operation brother pretty.
26374,3114,2020-08-21,3892.5,credit,Say note team.
26375,13918,2024-01-13,4179.26,debit,Approach rate.
26376,30191,2024-05-02,2245.93,debit,Sister behind door film.
26377,29346,2022-10-12,9.91,debit,Employee scene face money.
26378,12954,2023-06-26,1469.76,credit,Check case cover situation.
26379,38018,2022-03-07,3078.95,credit,Rule than that suffer present.
26380,35131,2020-07-11,336.18,credit,Measure check president prove identify.
26381,37414,2024-11-30,637.61,credit,Everyone just artist.
26382,25554,2023-05-21,2035.3,credit,Program sign.
26383,4671,2025-01-28,4439.82,credit,See understand enough standard.
26384,2661,2023-10-02,3795.39,credit,Edge money act unit well.
26385,23294,2021-11-05,2053.28,debit,People ball new.
26386,21909,2025-01-07,4376.33,debit,Tonight production share allow least.
26387,34724,2023-05-21,438.25,debit,On wrong trouble.
26388,12833,2023-04-08,4632.68,credit,Call help analysis.
26389,33525,2022-08-13,3095.19,debit,Better author.
26390,2326,2022-07-18,3708.25,credit,Maybe forget rest.
26391,9535,2024-05-02,4350.3,debit,Music when house.
26392,1727,2021-02-10,4253.12,credit,Feeling no watch add.
26393,34462,2022-09-11,4388.74,debit,Method night budget.
26394,19578,2021-11-04,2495.46,credit,Two seek.
26395,5728,2020-08-08,3405.8,debit,Alone century could decade include.
26396,14930,2024-05-20,4445.17,debit,Church they help young.
26397,30413,2022-05-04,4873.36,credit,Interview economic total.
26398,7416,2021-12-07,181.12,credit,Character alone over.
26399,10276,2021-01-26,1728.83,debit,Especially kid.
26400,28093,2021-08-02,3704.1,debit,Prepare democratic professional while.
26401,11321,2021-02-05,345.46,debit,Red today who.
26402,21695,2022-08-13,3263.98,debit,Face but market.
26403,39964,2022-01-21,2378.78,credit,Radio crime right.
26404,22349,2023-12-06,676.46,credit,Let week.
26405,2721,2024-05-30,3932.29,credit,Last grow future teach land.
26406,27526,2025-04-04,3472.32,credit,Good indeed TV budget.
26407,34149,2025-03-02,2368.7,credit,Meeting level.
26408,33017,2024-06-29,2856.22,credit,City conference effect manage bed.
26409,33436,2021-12-28,1524.85,credit,Light her into network.
26410,3232,2021-09-07,3921.78,credit,Ground now front traditional.
26411,34469,2024-03-19,36.69,debit,Its position arrive.
26412,10004,2022-08-30,1920.8,credit,Serve rule enough everyone.
26413,29437,2025-02-07,1734.87,credit,By unit.
26414,12163,2023-10-07,2362.69,credit,Picture owner high.
26415,536,2021-02-17,4342.72,credit,Wrong feeling college short.
26416,14874,2025-06-22,4353.06,credit,Degree expect agree.
26417,17557,2024-08-14,3425.48,credit,Government ask front.
26418,38957,2021-03-13,4260.73,debit,Face when.
26419,8818,2020-08-18,883.04,debit,Ago federal four.
26420,2723,2021-04-13,1876.65,credit,Very arrive without late.
26421,28074,2022-09-27,3182.76,credit,Common audience road strategy modern.
26422,2392,2023-08-10,4304.29,credit,Interest off station despite.
26423,1258,2024-06-12,4757.78,debit,Teach fight.
26424,5745,2024-04-28,3631.13,debit,Tv forget bad.
26425,15157,2024-06-12,1583.54,credit,Which new may.
26426,34444,2024-04-14,3242.17,credit,Interesting side report send recent.
26427,21957,2025-06-10,2155.75,debit,Year fall put.
26428,35072,2024-11-14,866.31,debit,Big ago.
26429,29744,2024-03-12,3074.18,debit,Much mouth.
26430,10561,2021-06-25,105.87,credit,Event movement.
26431,13955,2023-05-17,832.33,credit,Special long.
26432,35032,2022-12-21,4384.25,credit,Investment production Republican.
26433,5778,2023-07-19,4403.89,credit,Step trial common into all.
26434,19396,2022-04-03,4942.34,credit,Network drug.
26435,27439,2022-01-06,2459.81,credit,Every next admit leg.
26436,16710,2020-07-28,4868.82,debit,Back page hit pick.
26437,16130,2023-10-04,1993.87,credit,Daughter interest.
26438,1247,2024-09-29,135.8,credit,Owner structure success.
26439,621,2024-01-26,1771.14,debit,Hold here not street.
26440,31157,2025-06-25,810.41,debit,Small money now continue especially.
26441,11609,2022-10-25,1294.72,credit,Film man kitchen power identify.
26442,10968,2023-10-01,3677.28,credit,Low else up teacher hope.
26443,5667,2023-10-03,2501.57,debit,Threat game almost painting.
26444,23161,2021-03-26,857.93,credit,Organization five group.
26445,15268,2020-07-25,763.52,credit,Capital finish sometimes establish.
26446,30296,2022-08-10,1865.81,debit,Can within perhaps case.
26447,15212,2021-02-09,2390.86,debit,Management sing beautiful.
26448,21513,2022-07-28,2625.22,debit,Already how station.
26449,12591,2024-02-04,554.47,debit,Visit not indeed arm.
26450,6289,2024-01-25,2745.44,debit,Writer generation him prove.
26451,22026,2021-12-13,4342.42,credit,Southern officer.
26452,11741,2021-03-12,3684.31,debit,Include positive.
26453,39360,2022-06-23,2606.56,debit,Before say.
26454,20180,2020-12-20,3444.47,debit,Fear however think nation because.
26455,28129,2023-08-13,397.63,debit,Body high company.
26456,795,2024-12-16,1632.64,credit,Employee admit cold.
26457,26492,2022-03-10,517.19,debit,Born yet.
26458,37964,2021-07-20,4079.29,debit,Speak party later.
26459,32180,2022-02-16,2127.85,debit,Commercial dream along.
26460,4487,2024-08-31,958.67,debit,Professional color avoid.
26461,20511,2021-03-25,1714.3,credit,Good room writer continue.
26462,19582,2024-08-21,3535.29,debit,Image discuss.
26463,25928,2025-03-25,986.6,debit,Example between mission current.
26464,7193,2022-05-14,559.86,debit,Agency short energy.
26465,9679,2021-11-15,450.56,credit,Meet seven.
26466,17296,2021-02-13,187.72,credit,Threat manage indicate right detail.
26467,6387,2021-09-18,2239.89,credit,Final myself blue word.
26468,609,2022-06-30,4436.7,credit,No suggest cost trade.
26469,16081,2024-11-22,1023.45,debit,Early owner become.
26470,18322,2021-09-20,1869.35,credit,Once your realize.
26471,31234,2024-05-23,4188.52,debit,Dog door increase.
26472,11149,2023-05-09,1564.7,debit,List to page certainly.
26473,33613,2021-02-14,415.7,debit,Fire toward minute.
26474,735,2020-08-13,3626.86,credit,Guess after then.
26475,38422,2021-12-28,3149.58,debit,Fall talk activity soldier.
26476,38626,2020-10-25,3903.59,debit,Ball reveal involve agency.
26477,39116,2024-10-25,3808.74,debit,Risk perform push suggest night.
26478,2524,2022-05-14,2200.1,debit,Sit this.
26479,10580,2020-10-21,1914.83,credit,Fish option.
26480,3783,2023-10-14,2740.83,credit,Former training wall commercial kitchen.
26481,30276,2021-06-24,3325.9,credit,Including professional weight total.
26482,13029,2023-04-17,2372.38,credit,Policy where kid hour stay.
26483,30932,2023-01-21,1150.49,debit,Throw break identify course.
26484,4721,2022-05-18,1073.74,debit,Instead night situation in.
26485,11025,2024-01-19,2293.79,credit,At above heavy.
26486,35661,2022-12-30,1616.07,credit,Serious fall continue manage.
26487,18312,2020-10-28,4269.79,debit,Someone floor.
26488,39256,2024-03-28,3318.15,debit,So reflect school together.
26489,16040,2024-03-18,4476.47,credit,Bank government occur site painting.
26490,29769,2025-05-12,3431.59,debit,Mrs people team.
26491,7815,2025-04-17,4733.33,credit,Way allow world.
26492,29976,2024-04-15,2742.77,debit,Language look too a.
26493,28478,2021-03-31,4494.41,debit,Lot choice college.
26494,12334,2020-07-03,4821.65,credit,Put discuss current onto.
26495,34510,2021-07-14,4163.87,debit,Although article life suffer technology.
26496,12385,2022-12-27,4363.13,debit,Fish election threat result adult.
26497,16094,2024-01-21,500.62,debit,Life human together.
26498,15015,2022-04-20,4595.1,credit,Tv Mr nor group short.
26499,25116,2023-11-14,2387.14,credit,Entire size.
26500,36257,2021-04-24,788.85,debit,Until town.
26501,15706,2024-05-02,2540.54,debit,Speech describe prepare.
26502,38191,2021-12-01,3157.57,debit,Threat student weight blood left.
26503,18361,2022-10-08,3112.33,debit,Debate hotel enter.
26504,10132,2024-06-16,2200.23,debit,Go role argue take major.
26505,38149,2025-02-14,1626.25,debit,Vote alone.
26506,4581,2022-06-07,4642.52,debit,Professor state he.
26507,34452,2024-08-30,1488.92,credit,Job education.
26508,1984,2021-09-03,1753.98,credit,Up beyond provide.
26509,27433,2022-12-23,952.55,credit,Room Mrs.
26510,3505,2025-04-01,1165.62,credit,Cover it yes ok draw.
26511,16992,2024-02-02,1533.59,debit,Send message able heavy four.
26512,16642,2021-09-21,3739.65,credit,Direction science spring near.
26513,37817,2020-12-21,2195.95,credit,Try book example continue else.
26514,33377,2025-03-16,4644.41,credit,Back man challenge quality.
26515,9628,2021-11-03,4589.99,credit,New onto enjoy sort.
26516,22830,2022-05-12,2656.6,credit,Throughout building trial.
26517,39451,2023-06-08,3288.17,debit,Attention send that.
26518,23298,2023-04-16,3903.87,credit,Why this friend.
26519,25740,2022-05-27,3502.82,credit,Enter hair call oil wrong.
26520,16777,2021-01-09,40.58,credit,Kid stand.
26521,3837,2022-07-23,2264.17,debit,People paper we draw read.
26522,22897,2023-05-27,3076.7,credit,Appear ask season.
26523,11949,2024-09-03,4810.35,debit,International tough.
26524,16520,2020-08-30,4412.79,debit,Year look sing beautiful.
26525,16462,2023-12-19,515.13,credit,Star light.
26526,33491,2023-06-17,4296.53,debit,Card significant fly seem.
26527,33439,2022-10-23,222.82,credit,Only head past away.
26528,18081,2023-01-29,4589.91,credit,Home report country.
26529,2204,2023-06-18,923.34,credit,Deal design forget.
